id,labels,miner,rust,phoma,healthy,num_dis
1323,0,1,0,0,0,1
1324,3,0,0,0,1,0
1325,3,0,0,0,1,0
1326,3,0,0,0,1,0
1327,3,0,0,0,1,0
1328,0,1,0,0,0,1
1329,0,1,0,0,0,1
1330,0,1,0,0,0,1
1331,0,1,0,0,0,1
1332,3,0,0,0,1,0
1333,3,0,0,0,1,0
1334,3,0,0,0,1,0
1335,3,0,0,0,1,0
1336,0,1,0,0,0,1
1337,0,1,0,0,0,1
1338,0,1,0,0,0,1
1339,0,1,0,0,0,1
1340,0,1,0,0,0,1
1341,0,1,0,0,0,1
1342,0,1,0,0,0,1
1343,0,1,0,0,0,1
1344,0,1,0,0,0,1
1345,0,1,0,0,0,1
1346,0,1,0,0,0,1
1347,0,1,0,0,0,1
1348,1,0,1,0,0,1
1349,1,0,1,0,0,1
1350,1,0,1,0,0,1
1351,1,0,1,0,0,1
1352,0,1,0,0,0,1
1353,0,1,0,0,0,1
1354,0,1,0,0,0,1
1355,0,1,0,0,0,1
1356,0,1,0,0,0,1
1357,0,1,0,0,0,1
1358,0,1,0,0,0,1
1359,0,1,0,0,0,1
1360,0,1,1,0,0,2
1361,0,1,1,0,0,2
1362,0,1,1,0,0,2
1363,0,1,1,0,0,2
1364,3,0,0,0,1,0
1365,3,0,0,0,1,0
1366,3,0,0,0,1,0
1367,3,0,0,0,1,0
1368,3,0,0,0,1,0
1369,3,0,0,0,1,0
1370,3,0,0,0,1,0
1371,3,0,0,0,1,0
1372,1,0,1,0,0,1
1373,1,0,1,0,0,1
1374,1,0,1,0,0,1
1375,1,0,1,0,0,1
1376,0,1,0,0,0,1
1377,0,1,0,0,0,1
1378,0,1,0,0,0,1
1379,0,1,0,0,0,1
1380,3,0,0,0,1,0
1381,3,0,0,0,1,0
1382,3,0,0,0,1,0
1383,3,0,0,0,1,0
1384,3,0,0,0,1,0
1385,3,0,0,0,1,0
1386,3,0,0,0,1,0
1387,3,0,0,0,1,0
1388,3,0,0,0,1,0
1389,3,0,0,0,1,0
1390,3,0,0,0,1,0
1391,3,0,0,0,1,0
1392,3,0,0,0,1,0
1393,3,0,0,0,1,0
1394,3,0,0,0,1,0
1395,3,0,0,0,1,0
1396,3,0,0,0,1,0
1397,3,0,0,0,1,0
1398,3,0,0,0,1,0
1399,3,0,0,0,1,0
1400,3,0,0,0,1,0
1401,3,0,0,0,1,0
1402,3,0,0,0,1,0
1403,3,0,0,0,1,0
1404,3,0,0,0,1,0
1405,3,0,0,0,1,0
1406,3,0,0,0,1,0
1407,3,0,0,0,1,0
1408,3,0,0,0,1,0
1409,3,0,0,0,1,0
1410,3,0,0,0,1,0
1411,3,0,0,0,1,0
1412,3,0,0,0,1,0
1413,3,0,0,0,1,0
1414,3,0,0,0,1,0
1415,3,0,0,0,1,0
1416,3,0,0,0,1,0
1417,3,0,0,0,1,0
1418,3,0,0,0,1,0
1419,3,0,0,0,1,0
1420,3,0,0,0,1,0
1421,3,0,0,0,1,0
1422,3,0,0,0,1,0
1423,3,0,0,0,1,0
1424,3,0,0,0,1,0
1425,3,0,0,0,1,0
1426,3,0,0,0,1,0
1427,3,0,0,0,1,0
1428,3,0,0,0,1,0
1429,3,0,0,0,1,0
1430,3,0,0,0,1,0
1431,3,0,0,0,1,0
1432,1,0,1,0,0,1
1433,1,0,1,0,0,1
1434,1,0,1,0,0,1
1435,1,0,1,0,0,1
1436,0,1,1,0,0,2
1437,0,1,1,0,0,2
1438,0,1,1,0,0,2
1439,0,1,1,0,0,2
1440,1,0,1,0,0,1
1441,1,0,1,0,0,1
1442,1,0,1,0,0,1
1443,1,0,1,0,0,1
1444,0,1,1,0,0,2
1445,0,1,1,0,0,2
1446,0,1,1,0,0,2
1447,0,1,1,0,0,2
1448,0,1,1,0,0,2
1449,0,1,1,0,0,2
1450,0,1,1,0,0,2
1451,0,1,1,0,0,2
1452,1,0,1,0,0,1
1453,1,0,1,0,0,1
1454,1,0,1,0,0,1
1455,1,0,1,0,0,1
1456,1,0,1,0,0,1
1457,1,0,1,0,0,1
1458,1,0,1,0,0,1
1459,1,0,1,0,0,1
1460,1,0,1,0,0,1
1461,1,0,1,0,0,1
1462,1,0,1,0,0,1
1463,1,0,1,0,0,1
1464,1,0,1,0,0,1
1465,1,0,1,0,0,1
1466,1,0,1,0,0,1
1467,1,0,1,0,0,1
1468,1,0,1,0,0,1
1469,1,0,1,0,0,1
1470,1,0,1,0,0,1
1471,1,0,1,0,0,1
1472,1,0,1,0,0,1
1473,1,0,1,0,0,1
1474,1,0,1,0,0,1
1475,1,0,1,0,0,1
1476,1,0,1,0,0,1
1477,1,0,1,0,0,1
1478,1,0,1,0,0,1
1479,1,0,1,0,0,1
1480,0,1,0,0,0,1
1481,0,1,0,0,0,1
1482,0,1,0,0,0,1
1483,0,1,0,0,0,1
1484,1,0,1,0,0,1
1485,1,0,1,0,0,1
1486,1,0,1,0,0,1
1487,1,0,1,0,0,1
1488,1,0,1,0,0,1
1489,1,0,1,0,0,1
1490,1,0,1,0,0,1
1491,1,0,1,0,0,1
1492,1,0,1,0,0,1
1493,1,0,1,0,0,1
1494,1,0,1,0,0,1
1495,1,0,1,0,0,1
1496,0,1,0,0,0,1
1497,0,1,0,0,0,1
1498,0,1,0,0,0,1
1499,0,1,0,0,0,1
1500,0,1,0,0,0,1
1501,0,1,0,0,0,1
1502,0,1,0,0,0,1
1503,0,1,0,0,0,1
1504,1,0,1,0,0,1
1505,1,0,1,0,0,1
1506,1,0,1,0,0,1
1507,1,0,1,0,0,1
1508,1,0,1,0,0,1
1509,1,0,1,0,0,1
1510,1,0,1,0,0,1
1511,1,0,1,0,0,1
1512,1,0,1,0,0,1
1513,1,0,1,0,0,1
1514,1,0,1,0,0,1
1515,1,0,1,0,0,1
1516,1,0,1,0,0,1
1517,1,0,1,0,0,1
1518,1,0,1,0,0,1
1519,1,0,1,0,0,1
1520,1,0,1,0,0,1
1521,1,0,1,0,0,1
1522,1,0,1,0,0,1
1523,1,0,1,0,0,1
1524,1,0,1,0,0,1
1525,1,0,1,0,0,1
1526,1,0,1,0,0,1
1527,1,0,1,0,0,1
1528,1,0,1,0,0,1
1529,1,0,1,0,0,1
1530,1,0,1,0,0,1
1531,1,0,1,0,0,1
1532,1,0,1,0,0,1
1533,1,0,1,0,0,1
1534,1,0,1,0,0,1
1535,1,0,1,0,0,1
1536,1,0,1,0,0,1
1537,1,0,1,0,0,1
1538,1,0,1,0,0,1
1539,1,0,1,0,0,1
1540,0,1,0,0,0,1
1541,0,1,0,0,0,1
1542,0,1,0,0,0,1
1543,0,1,0,0,0,1
1544,1,0,1,0,0,1
1545,1,0,1,0,0,1
1546,1,0,1,0,0,1
1547,1,0,1,0,0,1
1548,1,0,1,0,0,1
1549,1,0,1,0,0,1
1550,1,0,1,0,0,1
1551,1,0,1,0,0,1
1552,1,0,1,0,0,1
1553,1,0,1,0,0,1
1554,1,0,1,0,0,1
1555,1,0,1,0,0,1
1556,1,0,1,0,0,1
1557,1,0,1,0,0,1
1558,1,0,1,0,0,1
1559,1,0,1,0,0,1
1560,0,1,0,0,0,1
1561,0,1,0,0,0,1
1562,0,1,0,0,0,1
1563,0,1,0,0,0,1
1564,1,0,1,0,0,1
1565,1,0,1,0,0,1
1566,1,0,1,0,0,1
1567,1,0,1,0,0,1
1568,1,0,1,0,0,1
1569,1,0,1,0,0,1
1570,1,0,1,0,0,1
1571,1,0,1,0,0,1
1572,1,0,1,0,0,1
1573,1,0,1,0,0,1
1574,1,0,1,0,0,1
1575,1,0,1,0,0,1
1576,1,0,1,0,0,1
1577,1,0,1,0,0,1
1578,1,0,1,0,0,1
1579,1,0,1,0,0,1
1580,1,0,1,0,0,1
1581,1,0,1,0,0,1
1582,1,0,1,0,0,1
1583,1,0,1,0,0,1
1584,3,0,0,0,1,0
1585,3,0,0,0,1,0
1586,3,0,0,0,1,0
1587,3,0,0,0,1,0
1588,1,0,1,0,0,1
1589,1,0,1,0,0,1
1590,1,0,1,0,0,1
1591,1,0,1,0,0,1
1592,1,0,1,0,0,1
1593,1,0,1,0,0,1
1594,1,0,1,0,0,1
1595,1,0,1,0,0,1
1596,1,0,1,0,0,1
1597,1,0,1,0,0,1
1598,1,0,1,0,0,1
1599,1,0,1,0,0,1
64,0,1,0,0,0,1
65,0,1,0,0,0,1
66,0,1,0,0,0,1
67,0,1,0,0,0,1
68,0,1,0,0,0,1
69,0,1,0,0,0,1
70,0,1,0,0,0,1
71,0,1,0,0,0,1
72,0,1,0,0,0,1
73,0,1,0,0,0,1
74,0,1,0,0,0,1
75,0,1,0,0,0,1
76,0,1,0,0,0,1
77,0,1,0,0,0,1
78,0,1,0,0,0,1
79,0,1,0,0,0,1
80,0,1,0,0,0,1
81,0,1,0,0,0,1
82,0,1,0,0,0,1
83,0,1,0,0,0,1
84,0,1,0,0,0,1
85,0,1,0,0,0,1
86,0,1,0,0,0,1
87,0,1,0,0,0,1
88,0,1,0,0,0,1
89,0,1,0,0,0,1
90,0,1,0,0,0,1
91,0,1,0,0,0,1
92,0,1,0,0,0,1
93,0,1,0,0,0,1
94,0,1,0,0,0,1
95,0,1,0,0,0,1
96,0,1,0,0,0,1
97,0,1,0,0,0,1
98,0,1,0,0,0,1
99,0,1,0,0,0,1
500,2,0,0,1,0,1
501,2,0,0,1,0,1
502,2,0,0,1,0,1
503,2,0,0,1,0,1
504,2,0,0,1,0,1
505,2,0,0,1,0,1
506,2,0,0,1,0,1
507,2,0,0,1,0,1
508,2,0,0,1,0,1
509,2,0,0,1,0,1
510,2,0,0,1,0,1
511,2,0,0,1,0,1
512,2,0,0,1,0,1
513,2,0,0,1,0,1
514,2,0,0,1,0,1
515,2,0,0,1,0,1
516,2,0,0,1,0,1
517,2,0,0,1,0,1
518,2,0,0,1,0,1
519,2,0,0,1,0,1
520,2,0,0,1,0,1
521,2,0,0,1,0,1
522,2,0,0,1,0,1
523,2,0,0,1,0,1
524,2,0,0,1,0,1
525,2,0,0,1,0,1
526,2,0,0,1,0,1
527,2,0,0,1,0,1
528,2,0,0,1,0,1
529,2,0,0,1,0,1
530,2,0,0,1,0,1
531,2,0,0,1,0,1
532,2,0,0,1,0,1
533,2,0,0,1,0,1
534,2,0,0,1,0,1
535,2,0,0,1,0,1
536,2,0,0,1,0,1
537,2,0,0,1,0,1
538,2,0,0,1,0,1
539,2,0,0,1,0,1
540,2,0,0,1,0,1
541,2,0,0,1,0,1
542,2,0,0,1,0,1
543,2,0,0,1,0,1
544,2,0,0,1,0,1
545,2,0,0,1,0,1
546,2,0,0,1,0,1
547,2,0,0,1,0,1
548,2,0,0,1,0,1
549,2,0,0,1,0,1
550,2,0,0,1,0,1
551,2,0,0,1,0,1
552,2,0,0,1,0,1
553,2,0,0,1,0,1
554,2,0,0,1,0,1
555,2,0,0,1,0,1
556,2,0,0,1,0,1
557,2,0,0,1,0,1
558,2,0,0,1,0,1
559,2,0,0,1,0,1
560,2,0,0,1,0,1
561,2,0,0,1,0,1
562,2,0,0,1,0,1
563,2,0,0,1,0,1
564,2,0,0,1,0,1
565,2,0,0,1,0,1
566,2,0,0,1,0,1
567,2,0,0,1,0,1
568,2,0,0,1,0,1
569,2,0,0,1,0,1
570,2,0,0,1,0,1
571,2,0,0,1,0,1
572,2,0,0,1,0,1
573,2,0,0,1,0,1
574,2,0,0,1,0,1
575,2,0,0,1,0,1
576,2,0,0,1,0,1
577,2,0,0,1,0,1
578,2,0,0,1,0,1
579,2,0,0,1,0,1
580,2,0,0,1,0,1
581,2,0,0,1,0,1
582,2,0,0,1,0,1
583,2,0,0,1,0,1
584,3,0,0,0,1,0
585,3,0,0,0,1,0
586,3,0,0,0,1,0
587,3,0,0,0,1,0
588,2,0,0,1,0,1
589,2,0,0,1,0,1
590,2,0,0,1,0,1
591,2,0,0,1,0,1
592,2,0,0,1,0,1
593,2,0,0,1,0,1
594,2,0,0,1,0,1
595,2,0,0,1,0,1
596,2,0,0,1,0,1
597,2,0,0,1,0,1
598,2,0,0,1,0,1
599,2,0,0,1,0,1
1100,0,1,0,0,0,1
1101,0,1,0,0,0,1
1102,0,1,0,0,0,1
1103,0,1,0,0,0,1
1104,0,1,1,0,0,2
1105,0,1,1,0,0,2
1106,0,1,1,0,0,2
1107,0,1,1,0,0,2
1108,0,1,0,0,0,1
1109,0,1,0,0,0,1
1110,0,1,0,0,0,1
1111,0,1,0,0,0,1
1112,0,1,0,0,0,1
1113,0,1,0,0,0,1
1114,0,1,0,0,0,1
1115,0,1,0,0,0,1
1116,3,0,0,0,1,0
1117,3,0,0,0,1,0
1118,3,0,0,0,1,0
1119,3,0,0,0,1,0
1120,1,0,1,0,0,1
1121,1,0,1,0,0,1
1122,1,0,1,0,0,1
1123,1,0,1,0,0,1
1124,3,0,0,0,1,0
1125,3,0,0,0,1,0
1126,3,0,0,0,1,0
1127,3,0,0,0,1,0
1128,0,1,0,0,0,1
1129,0,1,0,0,0,1
1130,0,1,0,0,0,1
1131,0,1,0,0,0,1
1132,0,1,0,0,0,1
1133,0,1,0,0,0,1
1134,0,1,0,0,0,1
1135,0,1,0,0,0,1
1136,0,1,0,0,0,1
1137,0,1,0,0,0,1
1138,0,1,0,0,0,1
1139,0,1,0,0,0,1
1140,0,1,1,0,0,2
1141,0,1,1,0,0,2
1142,0,1,1,0,0,2
1143,0,1,1,0,0,2
1144,3,0,0,0,1,0
1145,3,0,0,0,1,0
1146,3,0,0,0,1,0
1147,3,0,0,0,1,0
1148,0,1,0,0,0,1
1149,0,1,0,0,0,1
1150,0,1,0,0,0,1
1151,0,1,0,0,0,1
1152,0,1,0,0,0,1
1153,0,1,0,0,0,1
1154,0,1,0,0,0,1
1155,0,1,0,0,0,1
1156,0,1,0,0,0,1
1157,0,1,0,0,0,1
1158,0,1,0,0,0,1
1159,0,1,0,0,0,1
1160,3,0,0,0,1,0
1161,3,0,0,0,1,0
1162,3,0,0,0,1,0
1163,3,0,0,0,1,0
1164,3,0,0,0,1,0
1165,3,0,0,0,1,0
1166,3,0,0,0,1,0
1167,3,0,0,0,1,0
1168,3,0,0,0,1,0
1169,3,0,0,0,1,0
1170,3,0,0,0,1,0
1171,3,0,0,0,1,0
1172,3,0,0,0,1,0
1173,3,0,0,0,1,0
1174,3,0,0,0,1,0
1175,3,0,0,0,1,0
1176,3,0,0,0,1,0
1177,3,0,0,0,1,0
1178,3,0,0,0,1,0
1179,3,0,0,0,1,0
1180,3,0,0,0,1,0
1181,3,0,0,0,1,0
1182,3,0,0,0,1,0
1183,3,0,0,0,1,0
1184,3,0,0,0,1,0
1185,3,0,0,0,1,0
1186,3,0,0,0,1,0
1187,3,0,0,0,1,0
1188,3,0,0,0,1,0
1189,3,0,0,0,1,0
1190,3,0,0,0,1,0
1191,3,0,0,0,1,0
1192,3,0,0,0,1,0
1193,3,0,0,0,1,0
1194,3,0,0,0,1,0
1195,3,0,0,0,1,0
1196,3,0,0,0,1,0
1197,3,0,0,0,1,0
1198,3,0,0,0,1,0
1199,3,0,0,0,1,0
1200,3,0,0,0,1,0
1201,3,0,0,0,1,0
1202,3,0,0,0,1,0
1203,3,0,0,0,1,0
1204,3,0,0,0,1,0
1205,3,0,0,0,1,0
1206,3,0,0,0,1,0
1207,3,0,0,0,1,0
1208,3,0,0,0,1,0
1209,3,0,0,0,1,0
1210,3,0,0,0,1,0
1211,3,0,0,0,1,0
1212,3,0,0,0,1,0
1213,3,0,0,0,1,0
1214,3,0,0,0,1,0
1215,3,0,0,0,1,0
1216,3,0,0,0,1,0
1217,3,0,0,0,1,0
1218,3,0,0,0,1,0
1219,3,0,0,0,1,0
1220,3,0,0,0,1,0
1221,3,0,0,0,1,0
1222,3,0,0,0,1,0
1223,3,0,0,0,1,0
1224,3,0,0,0,1,0
1225,3,0,0,0,1,0
1226,3,0,0,0,1,0
1227,3,0,0,0,1,0
1228,3,0,0,0,1,0
1229,3,0,0,0,1,0
1230,3,0,0,0,1,0
1231,3,0,0,0,1,0
1232,0,1,0,0,0,1
1233,0,1,0,0,0,1
1234,0,1,0,0,0,1
1235,0,1,0,0,0,1
1236,3,0,0,0,1,0
1237,3,0,0,0,1,0
1238,3,0,0,0,1,0
1239,3,0,0,0,1,0
1240,3,0,0,0,1,0
1241,3,0,0,0,1,0
1242,3,0,0,0,1,0
1243,3,0,0,0,1,0
1244,0,1,0,0,0,1
1245,0,1,0,0,0,1
1246,0,1,0,0,0,1
1247,0,1,0,0,0,1
1248,0,1,0,0,0,1
1249,0,1,0,0,0,1
1250,0,1,0,0,0,1
1251,0,1,0,0,0,1
1252,1,0,1,0,0,1
1253,1,0,1,0,0,1
1254,1,0,1,0,0,1
1255,1,0,1,0,0,1
1256,0,1,0,0,0,1
1257,0,1,0,0,0,1
1258,0,1,0,0,0,1
1259,0,1,0,0,0,1
1260,0,1,0,0,0,1
1261,0,1,0,0,0,1
1262,0,1,0,0,0,1
1263,0,1,0,0,0,1
1264,0,1,0,0,0,1
1265,0,1,0,0,0,1
1266,0,1,0,0,0,1
1267,0,1,0,0,0,1
1268,0,1,0,0,0,1
1269,0,1,0,0,0,1
1270,0,1,0,0,0,1
1271,0,1,0,0,0,1
1272,0,1,0,0,0,1
1273,0,1,0,0,0,1
1274,0,1,0,0,0,1
1275,0,1,0,0,0,1
1276,0,1,0,0,0,1
1277,0,1,0,0,0,1
1278,0,1,0,0,0,1
1279,0,1,0,0,0,1
1280,0,1,1,0,0,2
1281,0,1,1,0,0,2
1282,0,1,1,0,0,2
1283,0,1,1,0,0,2
1284,0,1,0,0,0,1
1285,0,1,0,0,0,1
1286,0,1,0,0,0,1
1287,0,1,0,0,0,1
1288,3,0,0,0,1,0
1289,3,0,0,0,1,0
1290,3,0,0,0,1,0
1291,3,0,0,0,1,0
1292,0,1,0,0,0,1
1293,0,1,0,0,0,1
1294,0,1,0,0,0,1
1295,0,1,0,0,0,1
1296,3,0,0,0,1,0
1297,3,0,0,0,1,0
1298,3,0,0,0,1,0
1299,3,0,0,0,1,0
1600,1,0,1,0,0,1
1601,1,0,1,0,0,1
1602,1,0,1,0,0,1
1603,1,0,1,0,0,1
1604,1,0,1,0,0,1
1605,1,0,1,0,0,1
1606,1,0,1,0,0,1
1607,1,0,1,0,0,1
1608,1,0,1,0,0,1
1609,1,0,1,0,0,1
1610,1,0,1,0,0,1
1611,1,0,1,0,0,1
1612,1,0,1,0,0,1
1613,1,0,1,0,0,1
1614,1,0,1,0,0,1
1615,1,0,1,0,0,1
1616,1,0,1,0,0,1
1617,1,0,1,0,0,1
1618,1,0,1,0,0,1
1619,1,0,1,0,0,1
1620,1,0,1,0,0,1
1621,1,0,1,0,0,1
1622,1,0,1,0,0,1
1623,1,0,1,0,0,1
1624,3,0,0,0,1,0
1625,3,0,0,0,1,0
1626,3,0,0,0,1,0
1627,3,0,0,0,1,0
1628,3,0,0,0,1,0
1629,3,0,0,0,1,0
1630,3,0,0,0,1,0
1631,3,0,0,0,1,0
1632,1,0,1,0,0,1
1633,1,0,1,0,0,1
1634,1,0,1,0,0,1
1635,1,0,1,0,0,1
1636,1,0,1,0,0,1
1637,1,0,1,0,0,1
1638,1,0,1,0,0,1
1639,1,0,1,0,0,1
1640,1,0,1,0,0,1
1641,1,0,1,0,0,1
1642,1,0,1,0,0,1
1643,1,0,1,0,0,1
1644,1,0,1,0,0,1
1645,1,0,1,0,0,1
1646,1,0,1,0,0,1
1647,1,0,1,0,0,1
1648,1,0,1,0,0,1
1649,1,0,1,0,0,1
1650,1,0,1,0,0,1
1651,1,0,1,0,0,1
1652,1,0,1,0,0,1
1653,1,0,1,0,0,1
1654,1,0,1,0,0,1
1655,1,0,1,0,0,1
1656,3,0,0,0,1,0
1657,3,0,0,0,1,0
1658,3,0,0,0,1,0
1659,3,0,0,0,1,0
1660,1,0,1,0,0,1
1661,1,0,1,0,0,1
1662,1,0,1,0,0,1
1663,1,0,1,0,0,1
